	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0085471	0	0	0	0	0	0	0.104934	0	0	0.0574914	0	0
FBgn0085472	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085473	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085474	6.68763	2.57224	4.09681	2.768	3.53157	2.45646	3.63942	3.53807	3.99988	3.98794	4.02539	1.71565
FBgn0085475	21.1298	26.6953	22.5093	19.9618	32.8767	14.5524	24.5949	18.7864	12.5983	16.122	22.2969	14.9068
FBgn0085476	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085477	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085478	3.479605968	1.399810116	3.110173351	2.362756901	1.286161022	2.460176201	3.802041	6.8430731	3.270694	2.160481894	1.417058293	3.698982
FBgn0085479	0.156648	0	0.0620929	0.0570559	0	0.0575389	0.208384	0.151936	0	0	0	0.0884106
FBgn0085480	0	0.174245	0.0734612	0.292283	0.166478	0	0.0864644	0.0840566	0.121929	0.1894892	0.258212	0.220104
FBgn0085481	0	0.272066	0.0954641	0.28051	0.399708	0.765016	0.100753	0.660909	0.712509	0.0960193	0.0916099	0.135926
FBgn0085482	2.16753	2.03791	1.56214	1.43542	1.30814	1.15806	1.83489	1.78379	0.518561	1.0053	0.521869	1.44576
FBgn0085483	154.496	117.876	98.8053	117.848	90.3173	124.738	69.6013	97.6646	85.8944	96.9521	77.1281	95.1353
FBgn0085484	107.376	99.5396	80.9763	106.938	80.7172	123.535	75.8059	109.013	88.4229	95.7342	77.8813	96.85
FBgn0085485	4.19326	1.97125	0.184683	2.54552	0.773268	3.08048	0.774746	3.91649	0.613065	2.29213	0.154244	4.07587
FBgn0085486	0	0	0	0.0340038	0	0.0685834	0	0	0.0614214	0.0340211	0.0618131	0
FBgn0085487	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085488	1.966368	2.50128	3.130479	2.848846	3.425754	3.77582	2.415674	2.318578	3.753102487	2.633005	3.386034	1.779527213
FBgn0085489	1.93605	1.09216	1.22787	1.2693	1.28528	1.99118	0.643867	1.75262	2.038	1.3405	1.66643	0.983417
FBgn0085491	0	0	0	0.0379083	0	0	0	0	0	0.0379275	0	0
FBgn0085506	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085512	0.451161	0	0	0.164326	0	0.331435	0	0.291726	0.296824	0	0	0.25463
FBgn0085521	0	0.317417	0	0.737799	0.186771	0.330686	0	0.582135	0.44423	0.738174	0.894127	0.31757
FBgn0085569	0	0	0	0	0	0	0	0	0	0	0	0.198146
FBgn0085599	0	0.3413	0	0.170567	0.100412	0.0888921	0	0	0.000630022	0	0.160234	0.273171
FBgn0085638	21.89678	13.66262006	17.85817303	15.531	8.51660628	15.274399	18.43995	16.37408	17.766401	18.31296	17.141946	17.89224
FBgn0085692	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085693	0	0.317417	0	0	0.186771	0.330686	0.898216	0	0	0	0	0.31757
FBgn0085736	262.284	224.641	227.518	233.502	204.16	256.072	240.618	235.348	229.065	302.687	303.799	248.439
FBgn0086129	6.737729	3.767737	6.505997	6.230189	2.697001	4.99608	9.48715	7.40043	7.30185	4.873874	4.463306	5.62907
FBgn0086130	10.2113	7.88842	12.478	10.1391	7.44819	8.9349	14.7518	9.79898	11.1256	11.3057	14.7708	8.88333
FBgn0086134	336.181	321.277	309.38	358.88	355.861	300.1	360.565	316.008	316.344	344.498	348.852	332.02
FBgn0086251	2.3279611	0.7295682	6.483996	2.965080183	0.3639631	0.5948361	8.193975	4.7045	4.65305	1.372971932	2.249543035	1.234060279
FBgn0086253	7.61802	4.21321	7.99324	5.795649	4.33841	3.1274	10.0843	4.58785	7.370563066	5.25286	6.62636	4.88967
FBgn0086254	960.9377	803.0059	765.0334	611.6485291	726.1222	724.2068	603.224	664.4634	712.2261	606.1399	509.1347	655.0755
FBgn0086265	33.65218	4.24876	48.63091	6.408728	13.64368	1.97774	49.37099	10.444738	40.61126	12.9992	23.49086	7.705702
FBgn0086266	16.0742	0.219028	26.779	0.593955	1.35322	0	24.482	0.301268	24.9824	0.254682	0.308488	0.13148
FBgn0086346	42.3928	42.9906	45.0256	50.9882	43.2901	43.7089	54.7686	56.9302	43.9675	50.3935	50.4254	45.679
FBgn0086347	11.091007	6.863939	10.767467	9.188445	6.28373	6.935847	11.729615	11.911851	9.131591703	7.749637	8.486799996	6.80139
FBgn0086348	0.159276	0.299501	0.505075	0.290065	0.528688	0.468032	0.423759	0.411958	0.419157	0.638467	0.527287	0.26968
FBgn0086350	3.79786	1.38069	3.85386	2.54526	0.882444	1.0044	6.29838	2.81592	4.49758	1.77152	2.11226	2.25779
FBgn0086355	234.79785	252.16737	294.02105	241.83892	360.10207	179.035134	229.84755	300.23115	335.037381	208.01022	231.09868	224.167528
FBgn0086356	3.61054	1.74083	6.09162	5.04109	0.998714	0.306046	12.3154	2.2149	6.18217	2.58087	4.35206	1.51525
FBgn0086357	324.8131	227.9729	253.1151	172.3214	166.7521	175.5916	298.8331	224.8704	198.7039	150.5286	122.8193	273.0493
FBgn0086358	8.835619	7.522417	11.820522	9.298626	7.984522	8.409011	12.689191	13.449535	11.337154	7.661218	6.62609	9.600113
FBgn0086359	18.1816	13.9063	19.5119	26.1165	13.6565	26.6704	18.2565	17.4267	15.0389	21.4748	16.1219	22.6842
FBgn0086361	19.87167	12.54672178	22.76742271	14.87268481	7.121715028	16.2165	25.153124	30.49511809	19.66142079	13.03161	11.94749	19.32735
FBgn0086362	19.68928	15.77206	16.23342	19.16206	15.8813	17.00998	21.3204	17.5183	16.83992	17.19148	17.4688	15.913
FBgn0086365	11.61294	9.12823	7.26343	9.26279	9.62475	8.32614	8.61324	7.55726	8.23894	7.39571	6.70798	7.22523
FBgn0086367	20.45621	12.88733	10.92168	12.87409	8.71855	11.44965	8.65423	19.52584	10.89486	10.624	8.29236	13.39093
FBgn0086368	1.69913137	0.985979047	1.18311	1.278115	1.138	1.007440005	1.073111	1.38228	0.822629	1.146480019	0.827875139	1.25204
FBgn0086370	15.1987	16.3054	15.177402	12.1505019	10.581483	11.6433	14.5352	16.189031	14.920385	10.689351	11.224578	13.827452
FBgn0086371	32.04885	26.72554	36.68676	34.29959	27.62326	31.08935	42.88697	28.80531	34.39404	34.01419	36.43165	29.96283
FBgn0086372	16.91500477	9.68657282	18.76430885	13.06404727	5.21980252	13.01756324	21.459805	30.34832539	18.051535	9.737694396	7.879536299	15.918504
FBgn0086378	42.0394	34.9713	37.9644	37.7474	26.4676	38.0432	40.6423	37.8201	36.7974	42.1866	40.6627	36.5482
FBgn0086384	11.944033	11.880716	16.261665	15.431207	14.184921	11.82632	20.350234	14.774747	17.851535	13.23118	15.300678	12.480785
FBgn0086408	0.708922	0.473019	1.83107	0.466445	0.257756	0.0671991	1.68937591	0.650629	1.311279	0.358346	0.575372	0.283948
FBgn0086442	11.149169	7.840251	11.376789	9.96595	7.603152	7.238103	14.07652	11.72256	11.60077	7.79669	7.41532	9.040283
FBgn0086443	62.68697	53.312536	78.42362	58.68016	53.4582	46.13375	106.63697	63.35045	64.23674	62.35772	73.53255	64.13204
FBgn0086444	5.19305	4.52082	5.70265	5.31011	4.91586	4.32361	6.62671	6.04419	5.61835	4.85022	5.65418	5.40589
FBgn0086445	4.30299	2.60078	4.191	3.60474	2.55054	3.02562	6.29655	3.57733	3.51851	3.87539	4.43637	2.91428
FBgn0086446	29.5789	22.8374	24.5363	29.6807	28.4468	26.7661	36.8724	28.1192	25.2597	31.4091	35.5373	29.4081
FBgn0086447	18.79201	19.837317	25.925879	31.43031	24.88733	23.23831	40.078222	26.1651	32.887008	31.534145	39.363307	33.92398
FBgn0086448	4.499128	2.524402	3.27913	2.458072	1.14414	2.985328	3.233856	3.09688	4.344558	2.274213	2.49844	2.907867
FBgn0086450	48.9185	58.0919	46.8337	46.791	49.6179	46.3059	52.0598	64.2699	42.5567	46.5537	38.5164	55.271
FBgn0086451	5.14983	4.87175	9.43793	6.99344	3.25788	4.0868	12.2953	7.14293	7.19455	6.15133	7.14572	6.28847
FBgn0086472	3134.592	3437.316	3848.34	4164.143	4369.528	3585.151	4757.483	3772.405	4129.575	4412.606	4390.612	4622.992
FBgn0086519	0	1.26681	0	0.490758	0.745402	0.989825	0	0.580824	0.590973	0.163669	0.297371	0.253483
FBgn0086532	27.0772506	21.71848	26.16443576	21.68311	18.71649479	17.07155409	29.69875	22.51595	21.94834	21.53173	23.00874	21.72647
FBgn0086558	777.9632	765.8755	625.9486	841.582	659.044	828.8576	675.36	706.0933	621.7543	743.3623	563.1706	713.5241
FBgn0086604	1.07575735	0.54773924	0.56952914	0.436792054	0.426508423	0.520812	0.38749397	0.600352	0.360543	0.399556	0.340291	0.580138002
FBgn0086605	36.288925	29.23284	33.79629	40.550856	32.160252	33.194072	43.41149	35.254287	32.91486	35.211119	34.174604	35.09622
FBgn0086608	2.365504	1.98285	1.51435	1.256255	1.390849	2.242985	1.033082	2.280081	1.205249	1.534704	1.542109	1.529125
FBgn0086610	0.216283	0	0	0	0	0	0	0	0	0	0	0
FBgn0086611	1.22998	0.393627	0	0.814814	1.30569	0	0.385571	0.874612	0.301929	0.66895	0.657971	0.286274
FBgn0086613	2.15464	1.41248	3.19687	2.77915	1.24667	1.74259	4.56234	3.05485	2.60103	1.98817	2.14645	2.22014
FBgn0086655	0.967679	0.638598	1.664564	0.890132	0.28666789	0.610979	2.221697	1.283197	1.648061	0.6232323	0.739894	1.049963
FBgn0086656	59.7492	49.8563	54.5465	57.2625	36.644	60.6277	50.2976	56.986	48.4	45.8605	40.673	50.2666
FBgn0086657	10.53486	7.04529	10.378489	10.11457	7.24246	9.61732	13.57441	9.49115	10.208	9.155925	8.580375	9.80181
FBgn0086673	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0086674	14.26475	11.18046	13.09834	9.43293	5.954560009	15.32648	14.395598	23.77727246	12.151838	8.3707047	4.93732182	17.54895
FBgn0086675	0.02887257	0.01357272	0	0.0405042	0.0184563	0	0	0.032777956	0.00949763	0.0194406	0.0353218	0.01629554
FBgn0086676	118.1223	72.14360001	76.58390001	83.388521	70.50670107	94.6973	79.52961808	102.3238225	81.67110015	76.49285	62.74867903	104.6519204
FBgn0086677	0.0195906	0.00920953	0.00776542	0.01706587	0	0.0143918	0	0.00633377	0	0.00854157	0.01552897	0.01322211
FBgn0086679	42.21843	38.73419	35.68673	42.97906	42.46761	44.842296	41.2289	46.11738	41.079596	42.215887	37.51274	46.84462
FBgn0086680	9.00294	5.45902	7.033822575	6.059280016	2.0405764	6.31027	5.551632	21.80396	5.73714	4.68347	3.74357	8.358226
FBgn0086681	0.0690488	0	0.10948	0.100599	0	0.304351	0.0459268	0.178591	0	0.0754873	0.0457177	0.0389704
FBgn0086683	26.48256	18.72427	24.18053	25.26112	19.19624	23.0672632	28.15198	23.72471	22.96624	21.77343	18.84389	23.50693
FBgn0086686	2.612698	1.42036	3.544394	2.260993	0.8239712	2.2431684	3.907318	7.69359	2.777544	1.77487	1.421785	3.660845
FBgn0086687	2703.11649	2623.7924	2187.54825	2871.759	1910.27658	3194.76526	2213.40642	3068.6401	2535.06761	2485.8748	2091.1947	2250.29833
FBgn0086690	13.7421499	11.8456588	13.617949	14.6478441	11.21930265	15.982983	14.47107281	19.49211894	12.868163	13.210776	10.440624	16.2952336
FBgn0086691	705.466	655.751	627.354	699.8140012	734.1880873	707.52	555.234	562.046	635.71	753.743	694.537	626.3999198
FBgn0086693	0.331051	0.424436	0.262447	0.295966	0.399588	0.331635	0.160141	0.369742	0.316803	0.329018	0.298897	0.288755
FBgn0086694	6.21532	4.53291	8.21986	7.11935	4.844357	4.18189	11.243	7.53074	7.26107	4.66751	4.94209	6.6715
FBgn0086695	2.36572	1.302	4.11689	2.50094	1.81951	0.339107	6.716259	1.567009	4.099874	1.82934	3.09452	1.758545
FBgn0086698	5.51162	5.26311035	5.08841493	5.497587505	4.598125	4.542949672	5.926151012	6.329646828	5.16762914	4.28283094	3.88102967	5.774073
FBgn0086704	0.735884	0.659686	1.030819572	0.8540607	0.840945	0.805041	0.93617	1.252469	0.691497	0.745430157	0.739008	0.5978
FBgn0086706	196.5560747	192.61784	207.69393	230.33319	190.41096	221.78092	256.14092	215.62571	196.7620789	246.98054	247.2350024	213.98783
FBgn0086707	7.12189	3.74324	7.4104	5.79148	3.30384	4.9776	9.47404	8.50664	6.78432	3.96508	3.76582	6.35029
FBgn0086708	13.59639	8.043178275	10.67973421	8.9364733	8.434311002	10.0435982	8.56434509	18.60167661	9.70559771	7.26724265	6.313758037	14.26736436
FBgn0086710	2628.5929	2871.3264	3234.5606	2669.232	3139.04262	2420.5818	3688.0562	3179.2763	3579.3399	3372.5801	4133.1471	3132.882
FBgn0086711	7.117835	5.0533	4.4849474	5.348898	2.633185044	4.06556431	6.79461	5.627531	4.830694	2.772599001	2.818203	4.220538
FBgn0086712	16.0922	16.8166	19.4378	17.4056	18.1811	14.2181	22.8534	19.5805	18.0627	21.2381	25.989	19.2692
FBgn0086757	4.9648611	4.96505065	6.1578823	5.093655	3.53794	3.879460469	6.92829	6.35942	5.781799	4.41382	4.49091	5.887681
FBgn0086758	0.0163641	0.0236726	0.01996068	0.0059603	0.00678973	0.0120215	0.00544217	0.0476155	0.0107661	0.018729164	0.034029047	0.0138536
FBgn0086768	38.53327	37.6716	43.65124	43.27971	45.051025	36.11838	41.728641	42.360327	39.00157	41.55609	42.97254	40.94955
FBgn0086778	0.037462501	0.035222201	0.059398301	0.02729	0	0.027521001	0.0124588	0.0121119	0.0123235	0.0136519	0.0248042	0.0211435
FBgn0086779	11.7615	5.8486	15.64225	12.54252002	5.35809	7.31605	20.45594	13.833367	14.10567	9.4136432	10.09191	9.448579
FBgn0086782	0.3932	0.0800837	0.264895	0.215467	0.0881616	0.0868839	0.0983725	0.488735	0.171887	0.155509	0.0965845	0.396698
FBgn0086784	26.8214	24.204247	24.914526	25.000098	21.486324	23.746219	23.368756	31.544202	25.471466	20.716284	19.001256	24.555451
FBgn0086785	15.1255	16.918	15.1611	15.6409	15.5813	14.6239	15.9002	13.3215	14.2977	15.142	15.9429	17.1715
FBgn0086855	8.713227	7.014840008	13.409302	11.28935428	6.993667	6.801693001	15.83458	9.390831	12.04864697	7.928584007	8.981819	8.504961
FBgn0086856	27.3029	16.00978	25.4623	22.70315	16.07654	19.00983	32.4677	23.07227	26.25249	20.90428	21.99666	22.90607
FBgn0086895	5.391	3.90282	6.02608	6.26377	4.16047	3.38612	8.08584	4.86281	5.07192	5.06857	5.47906	4.73128
FBgn0086898	1.15189	0.828182	1.6115	1.3705377	0.674737	1.02043	2.18582	1.51156	1.44882	1.1975729	1.323468	0.879569
FBgn0086900	0.00281737	0.00162085	0	0.000212175	0.000530558	0	0.00100007	0.00089371	0	0.00128772	0.00270237	0.000615522
FBgn0086904	572.1588	653.0307	810.2242	650.6709	753.1273	501.3972	914.8622	852.7693	882.2808	768.9781	960.2874	684.7966
FBgn0086906	6.235751179	4.56917213	4.694276612	4.91793908	4.613985722	3.998416006	2.999482055	7.231538	2.7449836	3.185106081	2.1658498	3.490355935
FBgn0086907	0.176574	0.165042	0	0.0639368	0.145668	0	0	0	0.115489	0.0639693	0	0
FBgn0086908	7.04187	5.41698	8.07782	6.84935	5.24593	4.87922	10.4143	7.58893	7.91458	5.87108	6.71114	6.90997
FBgn0086909	16.67590428	17.77406021	12.56973011	16.728239	12.220948	20.14752762	12.13418055	18.1025209	12.71737401	14.975015	12.193443	13.14064
FBgn0086912	12.2952	8.00766	19.5961	15.4174	7.33338	7.57404	29.8581	14.2856	18.1585	13.3717	17.8927	10.7342
FBgn0086913	0.0530636	0	0	0.02694069	0.0262166	0.0232088	0.0491976	0	0.0349111	0.0345386	0.0418355	0.0356612
FBgn0086915	0	0.108249	0.273825	0.0838709	0.0955423	0	0	0.297789	0.0757483	0.0419568	0.0762314	0.0649807
FBgn0086916	0	0	0.0388806	0	0	0	0	0	0	0	0	0
FBgn0086917	0.0635883	0.119571	0.0504109	0.0694823	0.0527676	0.0467137	0	0.0822339	0	0	0	0.0358886
FBgn0087002	666.43762	424.911498	546.424912	516.25973	419.568421	610.961023	446.30425	1247.20713	389.9533	464.04726	259.7974	842.82323
FBgn0087005	0.262041	0.123185	0.207738	0.381772	0.21745	0	0.174292	0.0847193	0.344799	0.286475	0.346998	0
FBgn0087007	6.073539	3.318259024	5.5880358	4.91730708	2.861550504	5.40752444	6.051736361	9.559873004	5.63012196	4.72754548	3.45483804	6.31979729
FBgn0087008	6.77042	4.44278	11.51591	5.67149268	3.771278	3.9366048	13.453438	8.2547315	8.4742306	4.485824	5.643061	5.703722
FBgn0087011	3.70499	1.63158517	2.565403	1.783248	0.679587	2.050272	1.580920035	3.698970015	2.009502	1.717630002	1.280327151	2.17599729
FBgn0087012	0.228946705	0.358940773	0.106135	0.3029526	0.142490542	0.1592116	0.220400721	0.294050649	0.278785069	0.183841621	0.0823081	0.101029
FBgn0087013	141.945149	135.2193	167.049138	174.849023	126.548	161.173	233.785574	210.49	174.615528	176.569127	170.083	183.033142
FBgn0087021	3.11178	1.21904	6.06451	4.10858	1.39872	0.476249	8.7102	1.08989	4.43576	3.07119	4.29235	2.34167
FBgn0087035	69.53975	56.391	67.49973	73.95063	47.78943	72.86602	74.24917	102.9035	70.0893	72.66738	62.29041	73.6381
FBgn0087039	16.3071	15.4414	16.6215	17.0126	14.9821	17.7128	20.6857	16.5698	16.4761	13.5406	14.2676	16.5007
FBgn0087040	25.8759	11.8337	68.3972	33.4733	15.4626	7.07676	119.682	24.7337	57.7336	34.5922	60.8952	19.7234
FBgn0087041	2.58352	2.86678	3.22998	3.03436	1.26316	2.04264	3.39997	4.13393	3.63957	1.6517	1.27627	3.31432
FBgn0243486	0	0.078098146	0.0658519	0.010085002	0	0	0.018416608	0.071615024	0.0182166	0.040360504	0.054998418	0.015627103
FBgn0243511	7.95242	7.2786	11.7253	7.34002	5.64929	5.84206	14.3055	9.97262	9.53252	6.77294	8.15731	8.5175
FBgn0243512	7.5513	4.03236	6.21892	5.432733	2.6605913	5.72449	5.75408	9.567927	5.913069	4.28801	3.51926	6.071814
FBgn0243513	3.56095	2.3715	3.17589	4.70164	2.58561	2.28897	5.13177	2.49443	3.51418	2.54126	2.65244	2.42846
FBgn0243514	9.51422	6.52762	5.09634	4.60098	3.38747	6.32824	2.60826	5.15439	6.44984	3.73653	2.44742	4.44454
FBgn0243516	8.195259818	6.65797093	9.37846983	6.318673638	3.684019301	8.095653478	7.068365013	10.39496159	7.887041435	6.497536265	6.107824537	7.273168978
FBgn0243586	0	0	0	0.0436492	0.0994467	0	0	0	0	0.0436714	0	0
FBgn0250732	8.65097984	5.095993	6.671831	8.30547	3.719567	6.706442	9.84255347	7.194233	7.71297	8.43704	8.47499	5.60962
FBgn0250746	438.7328	403.541	405.8307	416.735	443.1126	358.5295	422.2071	421.9879	405.8823	401.4821	416.0551	427.3916
FBgn0250753	452.35383	345.77836	379.41523	323.85497	241.018642	332.732531	481.6533	379.59049	354.70523	315.34174	311.16926	360.78483
FBgn0250754	0.680113	0.33286	0.819839	0.57009	0.324712	0.349056	1.09064	1.65064	0.465843	0.308956	0.35161	0.662534
FBgn0250755	3.09713	2.25012	2.26	2.46124	1.69393	2.99917	3.51138	3.02672	3.14907	2.42401	2.40017	2.74116
FBgn0250757	14.77297	26.18774	3.460957	28.09288	3.012115	22.46532	6.028351	41.05039	0.2595675	18.88418	2.968516	35.99837
FBgn0250785	15.68028243	11.94691	15.43707	13.613062	9.230947	13.38799052	18.912004	17.72797	15.41001	11.90559214	11.181272	12.366186
FBgn0250786	11.74066832	10.01400608	14.388432	12.66523168	8.839696091	9.913430006	19.60720007	15.9187354	14.72957763	9.945068	9.860545	12.61075655
FBgn0250788	28.04910073	18.13139226	23.45456134	19.343287	14.421993	19.09815159	23.011495	53.470086	22.7657125	15.093526	11.828635	23.730307
FBgn0250789	27.73945003	20.09591	26.27135	21.70143002	17.33543206	20.332021	25.69339	53.42207993	23.87946184	18.415582	15.94148	24.6395484
FBgn0250791	68.5848	59.6233	53.6538	62.3449	45.3277	67.8837	54.4441	58.7858	57.0433	58.0266	53.3847	54.5289
FBgn0250814	87.1128	100.3298	135.9939	91.3874	150.391	59.6159	100.9643	138.4834	123.8419	77.6115	100.4554	95.2188
FBgn0250815	161.793	2.6594	0.224239	6.02693	0.586806	0.207793	0.752548	4.57244	4.65234	29.3253	53.094	0.0798203
FBgn0250816	5.429441	2.258007621	7.950867047	4.438556	0.642887345	1.67893	9.574223	4.709558727	7.250681	2.354848	3.47563	2.582081508
FBgn0250819	15.37244073	7.730721	10.77974214	9.469747	3.65944	10.30665993	8.701660001	23.6150003	9.475259172	8.657471	7.4548273	12.60335
FBgn0250820	51.106223	37.983025	38.22777	35.04375	32.831144	31.51915	51.51909	43.652	37.12058	30.0528	26.899297	53.70181
FBgn0250821	0	0	0	0	0	0.087721	0	0	0	0.0435145	0	0.0673932
FBgn0250822	0	0.286473	0	0.219487	0	0	0.216195	0	0.387601	0.113148	0	0
FBgn0250823	15.41853901	7.985606	17.44721339	13.50663836	6.609	13.49594802	21.8395191	26.49005875	15.21587683	10.79475751	9.288459151	15.26853049
FBgn0250824	22.29638	23.60906	21.53902	23.702806	43.22089	12.22719	11.50359	6.708852	12.77975	12.54349	11.52933	14.56954
FBgn0250825	0	0.411157	0	0	0	0	0.29087	0	0	0	0	0
FBgn0250826	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250827	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250830	16.95546	11.51166	15.794528	14.13215	7.432679	11.939675	17.72293	17.22483	15.57377	11.96282	11.4051	15.87996
FBgn0250831	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250832	0	0	0	1.249519	1.4234	1.31977	0	2.21825	1.12851	0.625077	1.1357	0
FBgn0250833	0.0595618	0	0.0472188	0.0216942	0	0.0437557	0.0396166	0.0385134	0.117559	0.0434105	0	0.0336161
FBgn0250834	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250835	7.195308	5.556984	8.760057	6.177479	4.478177	4.34196	8.71709	6.14804	4.057613	4.120416	4.25363	2.75565
FBgn0250836	0.477064	1.34561	0	0.631584	1.07921	0.350464	0.317312	0.308476	1.8832	0.521549	0.947604	0
FBgn0250837	28.2285	19.14269	54.1694	23.38019	17.39156	7.16826	79.18396	23.29717	50.3268	29.75110002	49.30630005	19.75607
FBgn0250838	407.4657	393.575	417.3247	371.3871	449.6734	340.4797	387.8105	355.7466	371.4396	366.3372	381.1321	380.5403
FBgn0250839	18.97718	14.28363	11.48762	13.4877	11.85961	13.49949	11.82019	11.10434	9.46003	10.02519	8.91607	11.87788
FBgn0250841	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250842	0	0.127197	0	0	0	0	0	0	0	0	0	0
FBgn0250843	217.596	195.6395	198.8517	234.7392	218.1405	195.5907	252.218	198.4754	197.5074	217.4371	219.6562	220.4038
FBgn0250844	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250845	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250846	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0250847	0	0	0	0	0	0	0	0.140614	0	0.0792466	0.143983	0
FBgn0250848	302.755	277.197	358.18	319.443	281.799	261.465	435.409	250.564	317.678	311.83	344.485	266.533
FBgn0250849	0	0	0	0	0	0	0.0419205	0	0	0	0	0
FBgn0250850	7.16545	4.82575	8.17727	8.29151	3.94249	4.44261	13.4526	6.88357	7.97407	5.05305	5.39801	5.00414
FBgn0250851	6.73995	4.36018	5.89275	5.08549	3.5865	5.68895	6.34332	7.99859	4.83011	4.879078	3.963438	6.34441
FBgn0250862	0.643787	0.907931	1.40353	0.879325	0.467456	0.472943	2.19455	0.72849	0.317666	0.61584	0.319692	0.772112
FBgn0250867	2.851304	2.0105936	3.399323	2.604738	1.34495	2.066936	3.647562	4.745058	3.301932	2.2898	1.5043959	3.281395001
FBgn0250868	64.7666	63.6977	60.8033	62.8548	46.6736	51.3355	68.869	53.4507	60.2717	65.837	62.9131	61.083
FBgn0250869	11.7862	6.31875	9.78113	8.14738	3.387	6.26358	11.20872493	12.668112	9.00818	6.21416	5.31319	8.06256
FBgn0250871	5.033721001	3.549520247	3.645240361	3.340726658	2.269310006	3.431230868	2.929590395	5.46607	3.184368824	2.098940002	1.42608148	2.677083538
FBgn0250874	22.49751	21.09079	30.34593	20.68762	21.26658	15.09014	32.00973	24.58263	25.956	18.67822	21.58807	22.63448
FBgn0250903	2.717928	3.339947	6.878237	4.127348	2.463104	3.36753	7.265965	6.970466	5.760849	1.763984	1.768732	4.771048
FBgn0250904	0	0.125662	0	0.0243406	0	0	0.133348	0	0	0	0	0
FBgn0250906	233.733262	227.11232	291.1184613	227.7167	290.5854005	185.878013	250.0721036	283.83476	259.0280544	197.0877218	208.4621477	226.142913
FBgn0250907	0.872862732	1.223280895	1.111689332	0.837213201	0.503851846	1.200080001	0.394236131	0.74782	0.836976223	0.43803804	0.306296269	0.67720519
FBgn0250908	0.0671537	0	0.0931655	0	0	0.0123332	0.0111666	0.0108556	0.0110453	0.0489437	0	0.0663265
FBgn0250910	0	0	0.0288062	0.041875	0.0238511	0.0633443	0.0764696	0.0117477	0.035859	0.0132415	0.0120292	0.0324435
FBgn0250911	1.71948	2.56919	2.18335	2.74147	1.13977	3.1149	4.5491	4.75209	2.81806	2.43648	2.20405	2.90078
FBgn0259098	10.07672	3.9891	4.62493	5.40878	4.40105	2.727279	4.585836	3.42933	3.83819	3.47885	3.86266	2.394605
FBgn0259099	0.18602	0.199597	0.1474705	0.2597232	0.2315474	0.209626	0.20623743	0.380894	0.163237932	0.169471	0.14056	0.092089941
FBgn0259101	5.044065357	2.602564247	1.170432382	2.80073303	1.12293	3.116713	1.063786004	3.49999	0.809484727	1.950309	1.506957341	2.846804956
FBgn0259108	0.0406854	0.0382524	0.0430056	0.0444566	0.0262594	0.0232467	0.0330749	0.1181351	0.0297416	0.0296528	0.0299313	0.0637846
FBgn0259110	0.04603635	0.057710276	0.036496371	0.026578461	0.038076175	0.033819141	0	0.0866163	0.02019155	0.0335551	0.0304832	0.02519729
FBgn0259111	17.4955991	13.024748	14.53969311	14.67072247	10.36172756	20.5385697	11.9498982	23.352356	15.98869132	13.1637437	7.915811	19.721058
FBgn0259113	3.24469	1.54651	5.55543	3.89834	1.42106	1.47322	7.52356	2.53515	4.07671	2.18418	3.40152	1.65323
FBgn0259139	27.91675	18.506875	27.75857	24.77429	16.74134672	21.2941	34.38316	35.45067562	29.33992	20.84	19.35933	28.96469
FBgn0259140	12.1653	12.2475	10.442	10.2784	7.43972	11.0413	7.4645	7.49695	7.57428	6.10476	3.51119	9.04036
FBgn0259143	16.21579	10.16583	11.067027	11.856934	7.1519402	10.899773	11.769316	17.69256	11.664428	8.923819	7.999556	10.474638
FBgn0259145	0	0	0.01440836	0	0	0	0.01208864	0.00912546	0	0.0051429	0.00934415	0
FBgn0259146	0	0	0	0.00642991	0	0	0	0	0.0116144	0.00643317	0	0
FBgn0259148	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259149	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259150	0	0	0.0202704	0	0	0	0.00850343	0	0.00841108	0	0	0
