	HC25_FB_2_ZT10	HC25_FB_2_ZT12	HC25_FB_2_ZT14	HC25_FB_2_ZT16	HC25_FB_2_ZT18	HC25_FB_2_ZT2	HC25_FB_2_ZT20	HC25_FB_2_ZT22	HC25_FB_2_ZT24	HC25_FB_2_ZT4	HC25_FB_2_ZT6	HC25_FB_2_ZT8	HC25_FB_ZT10	HC25_FB_ZT12	HC25_FB_ZT14	HC25_FB_ZT16	HC25_FB_ZT18	HC25_FB_ZT2	HC25_FB_ZT20	HC25_FB_ZT22	HC25_FB_ZT24	HC25_FB_ZT4	HC25_FB_ZT6	HC25_FB_ZT8
FBgn0020506	0	0	0	0	0	0.0683749	0	0.198386	0	0	0	0	0.0498759	0	0.528304	0.0885639	7.57704	0.723677	0	0	0.0769517	0	0	0.0812735
FBgn0020508	0	0	1.16405	0.637298	0	0.0355024	0	0	0	0	0	0	22.893	0	99.5751	0.18394	142.194	7.26461	0	0	33.0833	0.199196	2.69647	0
FBgn0020509	0	0	0	0	0	0	0	0	0	0	0	0	0.961892	0.410396	0	0.427005	0	0	0.41266	0	0	0	0	0
FBgn0020510	19.60858489	14.55827	20.38855	17.116891	17.21079	16.5981358	14.734581	15.97051195	17.08171037	15.34442	14.81666	16.959785	18.05154048	16.0265556	17.73459	24.48845393	17.8749526	24.20443864	18.1495897	17.622042	21.19024	31.80634	17.85339	14.17789
FBgn0020513	847.6413	884.7656	774.8531	788.9442	863.4556	697.8269	686.5053	729.8659	759.5132	665.5059	837.7817	955.7106	680.2024	719.8524	631.4082	473.649	621.748	518.9817	696.987	748.5901	701.6814	510.441	587.3894	554.2012
FBgn0020521	11.23445	16.808307	13.853707	13.619052	17.4956	15.682061	16.187181	15.84349	17.863975	14.320282	11.829645	13.81813	18.872399	21.1271671	17.05408113	20.411208	28.90075	10.029888	10.932493	15.578089	16.088201	11.506315	16.74506	16.900628
FBgn0020545	110.3312	116.3654	133.9796	135.4947	107.3713	104.0772	123.372	97.5921	78.339	131.6419	117.3711	96.58	95.5332	149.2408	125.0344	82.9234	87.9673	106.2054	74.144	74.778	102.787	81.0944	62.6568	91.4854
FBgn0020616	7.76526	4.8582	8.53328	5.54737	5.16085	6.26378	4.44284	5.50359	6.15685	6.38213	5.53239	5.79276	6.05183	6.40627	6.64417	8.04037	5.87853	13.4623	7.83159	5.66472	8.58902	20.181	7.39862	4.90321
FBgn0020617	0.0285992	0	0	0	0	0	0	0	0	0.0298978	0.0490457	0	0.0219467	0.0374547	0	0	0	0	0	0	0	0	0	0.0357624
FBgn0020618	2202.8826	2547.7298	3017.0234	2101.3263	2362.7873	2459.7903	2281.5463	2467.6972	2528.5908	2257.0988	2412.3437	2622.4321	2055.863	2355.4569	2020.0233	2581.6555	1758.7853	2694.4995	1797.751	1826.5166	2515.5598	1807.4111	1676.3728	2166.1879
FBgn0020620	16.87276	14.476638	18.17417111	14.5659	14.62863	15.835166	13.298794	14.3065448	17.41455	16.99568	15.31564	15.79021	17.7539	22.57323	21.90939	19.98896	21.21131	24.28018277	21.32474694	19.54255	24.54863	31.24819	20.24750011	14.463826
FBgn0020621	24.77483138	29.433524	30.82971578	30.811073	33.79789213	39.36315845	41.16335931	36.15374494	45.88341763	34.21740802	28.43189244	23.96253719	33.2858584	47.9469973	45.378631	24.72045903	59.223639	35.78893161	57.002894	39.957435	53.958773	35.2236065	28.578939	25.5859963
FBgn0020622	12.54556	5.59529	15.02234501	8.430875	7.747945	10.44219	5.500793	9.482702	12.017955	10.229848	9.097229	8.906621	11.5117	12.82241	13.79408	20.51018	10.54185	22.9926844	13.94506	10.42033	16.3855	42.79386002	18.11556	12.16099
FBgn0020626	34.3602	28.0006	30.5234	29.8557	31.8303	30.2818	29.0672	30.158	26.8885	29.3019	31.4121	27.3662	25.1531	25.2133	25.9062	23.4888	23.9234	32.95	21.7144	24.9179	31.8571	32.019	23.5687	20.3677
FBgn0020633	26.0655	4.63026	32.4037	11.2666	8.76138	15.9958	4.25647	15.0243	14.2932	14.1337	13.2298	14.9197	10.943	10.9196	11.7179	28.6161	2.54146	50.1786	16.1106	4.98043	24.7718	66.0611	15.7326	9.20823
FBgn0020637	1.27532	2.36813	0.977563	0.802798	0	1.31062	0	2.72492	0	0	0	0.499601	1.30489	5.24926	0	3.12806	2.12396	0	0.839715	0	0	0	0	1.59476
FBgn0020638	0	0	0	0	0	0.248555	0.766355	0	2.03801	2.30758	0.801977	0	0	0	0	0	0	0	0	0	1.96009	0	1.57476	0
FBgn0020639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0020640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0020641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0020642	0	0	0	0	0	0	0	0	0	0	0	0	0.660122	0	0	0	0	0	0	0	0.339493	0	0	0
FBgn0020643	0	0	2.80E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64E-08	0	0	0
FBgn0020644	0	0	0.392852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485443	0	0	0
FBgn0020645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0020647	10.937458	9.102513	11.067514	9.273839	11.230931	10.298051	9.063608	10.87198	10.22579	9.102142	10.124638	10.7344428	9.96378	8.5726	10.15856	9.49243	11.72494	10.990985	8.64902	10.866352	10.634848	11.564514	8.9108	7.24122
FBgn0020653	156.337031	135.14761	174.149777	137.601802	144.7638	146.293212	111.14955	161.912475	129.028163	141.557495	147.20369	151.224376	122.782517	119.26998	118.17686	154.20933	79.19381	199.05783	74.108147	98.008931	150.367743	159.695998	121.90686	109.009744
FBgn0020655	41.87070004	30.97000025	40.02930562	32.8156	38.2354	38.950515	32.2609	37.4402	38.143	29.2197	36.02231079	36.997	31.48738	29.8549	32.0491078	39.7481	26.3434	47.01314	27.2014	33.3453	42.5784	56.28801	35.3807	31.0658
FBgn0020660	84.85571	78.10195	102.67246	87.64675	87.45109	97.60688	87.20236	93.49959	108.33332	89.90671	85.44952	86.99187	130.93412	133.30342	114.71274	159.11544	139.29427	147.04158	142.48526	134.09313	146.28371	252.45803	171.12803	122.2037
FBgn0020762	9.81623	11.197045	12.70225	12.125376	13.07212	13.490694	13.6987226	15.17702	14.127762	10.38744	10.93381	13.430629	11.170145	14.021438	14.765186	8.917431	16.461607	7.010213	15.778109	13.180627	15.86651	8.556415	14.739656	13.237548
FBgn0020764	302.265	327.937	247.197	243.869	267.488	233.097	223.677	264.615	219.776	283.163	254.878	261.037	292.894	406.42	283.895	252.44	293.947	288.293	255.141	284.681	288.196	198.117	257.473	277.003
FBgn0020765	5.06206	59.3352	50.9273	14.4388	4.57441	16.1979	12.6928	7.511	27.7826	3.96893	4.5214	8.26263	2.10414	8.28685	4.28612	1.72444	6.43997	2.73988	4.44403	3.85162	0.998892	1.86746	5.11608	3.69247
FBgn0020767	9.78088	8.28556	16.1954	8.998201	8.74709	10.08956	7.86558	10.11333	10.08545	10.83393	9.63271	11.260407	9.49592	11.21995	10.88098268	13.85647	8.5212	17.38509	10.84321	7.60505	15.62457	21.0127	11.467201	8.780989
FBgn0020880	0	0	0.0414753	0	0	0.0113846	0	0.0440422	0	0	0	0	0.0664356	0.0566902	0.0879637	0	0	0	0	0	0	0.0638764	0	0
FBgn0020887	13.2011	5.63874	14.60662	8.265833	9.61071	10.76852	6.60922	9.7398	9.2039	9.21469	9.47755	8.82085	9.18856	8.25207	9.49688	14.32974	7.00268	20.26828	9.7874	7.22039	14.82796	26.61997	9.8243	6.75314
FBgn0020906	0	0.244269	227.255	250.906	0.150158	1.86826	2.07042	0.133843	5.50599	0.550083	2.03036	0.257665	74.8279	0	201.292	0	0.365139	0	0	0	0	0.194119	78.2693	1.31597
FBgn0020907	23.4735	22.9962	23.034	70.5055	62.9205	40.98	25.9288	49.7428	20.3275	45.2709	44.6974	33.0566	63.6677	0.318019	26.9757	52.832	28.5337	47.7667	17.4809	64.5443	24.8212	37.5054	48.7376	30.77
FBgn0020908	3.35321	12.83602	15.89153	4.96149	3.57243	11.31687	14.82018	4.227907	18.30057	4.367635	6.241102	5.722415	3.884039	5.761753	7.81046	2.958388	7.92527	5.90843	12.01127	4.08223	4.36713	3.527007	7.01721	4.671063
FBgn0020909	21.3384	13.6758	25.6331	12.8746	17.3591	19.4747	14.0058	22.3589	18.1331	15.3987	17.7508	20.0403	16.8026	19.2909	14.4001	21.8075	13.1498	25.8574	18.9779	19.5074	27.2438	24.4386	19.5402	18.6184
FBgn0020910	2890.6679	3247.8028	3937.1041	2759.49884	2878.7219	3170.505	2921.1299	3336.2322	3276.2439	2860.3688	2997.4934	3307.5018	2553.7048	3095.3832	2626.3295	3013.9566	2366.8333	3092.7022	2166.6903	2268.1892	2939.4802	2207.7032	2194.357	2593.3876
FBgn0020912	0.6520134	0.555653	0.299185282	0.952073	0.921458	0.78686	0.578175	1.13897218	0.6944424	0.8301098	1.144781	0.6385566	1.41774	0.579326	3.144024	1.45374	2.21651	1.11063	0.308393	0.395975	1.38636	0.499171	2.0998676	1.0246534
FBgn0020930	13.56526	12.40586	15.72369	13.4923	13.51258	14.47127	12.37084	15.04262	13.94747	13.86254	13.98424	14.13117	13.64583	13.2009549	13.526592	15.43843	12.90366	19.70524	16.12408	13.68472	17.80535	18.36826	13.266	13.6593
FBgn0021738	0.0346009	0	0	0	0	0	0	0	0	0.0995528	0	0	1.5421	0	0.21024	0	0	0.238526	0	0	0.144048	0.268834	0	0
FBgn0021742	0	0.0472253	0	0.0600353	0	0.0133777	0	0	0	0	0	0.0498153	0.0390333	0	0	0.0693109	0	0	0	0	0.060223	0	0	0
FBgn0021750	15.423496	9.6738	15.36914	11.65056	13.69314	12.96251	9.32917	13.87927	12.9955	11.537415	13.63649	12.2855	11.09934	9.51607	9.89022	16.34626	10.17954	20.73508	11.37394	10.11853	13.06673	20.73664	14.37772	10.457611
FBgn0021760	15.97207	10.3739406	13.528918	11.4704217	13.48588	13.14894	11.40318	12.24977277	13.54179	11.664811	11.79130001	11.99731	12.97330908	12.22844	12.46181	13.05378	14.16087026	17.13461018	10.79026	14.39359024	14.62385	22.75125001	16.956141	9.423075958
FBgn0021761	19.43708	6.542347	19.5466113	8.2414155	10.06549	13.47423283	7.749520002	12.00601	13.07464049	11.544074	11.45039	12.817585	11.13602751	12.42207	11.0265498	20.49919	8.096903	30.55943278	15.54721	8.673231663	23.03054	46.82439	17.82479185	10.448677
FBgn0021764	6.57014902	3.478273834	7.304772309	3.877252655	4.109625722	5.483692489	3.305676425	5.004713111	5.633548317	5.023912833	5.107012203	5.340391304	4.061148486	5.513981894	5.134432654	5.431402402	3.971191971	9.130414815	5.220599625	3.924162717	8.224296549	12.1787156	6.0215681	3.313537778
FBgn0021765	343.2859	358.2837	297.6536	321.4835	331.9504	303.8374	272.5386	360.9772	277.7777	289.4572	332.5443	352.9786	215.5532	172.199	167.0409	188.5231	140.2166	240.373	154.4084	200.5524	192.0956	175.6631	141.8765	201.6086
FBgn0021767	2.41407	2.32719	2.4027839	2.997055	3.105161	2.26804	2.613901	1.8680456	2.44256	2.726061	2.21992	2.606705	2.28046	2.2865877	2.38254	1.77722	3.28732	1.26497	2.256107	2.58036	2.48841	1.52383	3.38466	2.410149
FBgn0021768	40.95764	27.83404	56.23573	30.00174	36.91966	45.57558	32.60292	47.34335	47.19789	35.84301	43.08513	41.27024	41.34565	46.34041	45.47654	72.26612	30.82436	61.27573	57.49437	39.96696	72.5893	98.19844	53.13794	45.30274
FBgn0021776	0.0977086	0.0907167	0.187239	0.136579	0	0.0428295	0.0301535	0.0662758	0	0	0.111709	0.127589	0.0887998	0.127963	0.773547	0	0.135606	0.120882	0.0857793	0.0880468	0.154246	0.0961228	0.232356	0
FBgn0021795	196.3347	260.5219	201.0198	165.2531	208.5742	218.2748	221.8509	201.3806	223.6936	161.9595	201.4988	246.025	249.7744	192.4669	166.239	291.9979	115.3436	189.6961	136.8995	242.8086	242.2264	183.9603	190.6828	256.011
FBgn0021796	9.362381	9.07107	9.1778	9.00455	9.828718	9.775926	8.890257	9.792765	9.934213	8.62371	10.09864	10.05418	7.342982	7.763947	7.53405	6.0194	9.494584	8.467688	6.14364	7.81983	10.67377	9.47859	10.33872	5.05887
FBgn0021800	6.25201	3.859835	10.64074	4.513833	5.361383	6.70729	4.117221	6.354509	7.6994	7.314358	7.567389	6.876035	8.082625	7.046724	6.25126	13.36807	3.66794	10.95493	6.060812	4.520833	10.051221	18.10119	10.60121	7.910325
FBgn0021814	41.26495	41.00064	41.34155	42.03959	41.81406	42.72588	43.56589	48.61431	37.4308	39.50592	38.23873	39.70432	39.3328	32.04613	39.42664	44.1943	41.19414	46.48369	39.08686	39.66027	35.14248	37.604	31.40169	34.40045
FBgn0021825	35.1272	32.8947	36.4861	32.7928	31.8873	34.7243	31.1197	36.9727	31.5935	31.2614	35.768	37.7386	31.3134	31.8261	32.9221	36.4151	28.7886	45.5186	24.1258	30.0686	34.1502	44.239	30.0291	30.9561
FBgn0021847	10.1452	8.42922609	11.9392	8.23453	9.215690016	10.6328	8.010540012	10.6012	9.93884	8.5675	8.6208	8.414118611	8.95428	10.6931	12.444	11.6655	10.44379136	18.0354	10.97003	8.34518	13.6349	20.5455	10.99790233	8.03845
FBgn0021856	28.28849	26.820664	30.55021	22.6362	29.82772	32.47105	27.41078	37.5632	33.34876	26.44029	27.33988	27.11767	31.4586	29.82661	25.57614	40.9971	26.28448	42.2639	33.4637	29.55019	30.51264	46.1661	36.6002	31.17705
FBgn0021872	252.5166	247.6939	210.1788	250.9355	253.4627	238.2967	255.4132	239.6213	231.5067	252.5143	244.2998	250.6187	237.7512	240.0748	224.9038	212.6103	225.7316	205.4499	180.8255	242.8575	242.588	193.8308	231.5544	219.676
FBgn0021874	15.4579	14.9987	28.2865	12.3376	19.9588	19.9774	14.8977	23.0113	21.5249	14.6365	18.5238	25.252	15.4111	21.7377	19.4395	26.761	12.3972	25.1589	17.7697	14.6538	27.2276	18.9775	17.2649	20.6763
FBgn0021875	14.67296	11.79439	18.77664	12.43661	15.39988	16.60163	11.57875	19.43779	18.4267	12.25077	14.43924	18.80657	12.091617	13.67067	14.40825	18.51791	10.387	19.91939	13.4867	10.04044	16.08989	15.8395	12.22427	15.14637
FBgn0021895	23.5133	17.8378	30.7706	18.3728	23.4781	24.2322	17.6143	24.637	24.6298	21.1112	21.7651	27.5145	26.4021	30.7327	28.593	39.7476	23.8098	42.33340002	33.6723	24.2575	39.24728	52.7705	31.882	26.6553
FBgn0021906	339.7989	397.3228	352.0128	356.7452	369.8989	357.8275	377.6374	385.5746	332.3263	312.4606	354.9488	374.4349	213.4604	164.9642	190.6087	202.0804	125.7039	257.7265	130.1144078	166.9037	191.0396	145.5627	121.161	184.2676
FBgn0021944	30.5223	21.50969	35.44629	27.51784	24.26233	26.75173	17.77194	32.2522	24.44586	27.06426	27.49618	30.18046	26.86526	23.88759	26.7528	35.4776	17.14841	46.5417	18.140983	24.39902	33.00281	48.1877	26.02508	27.0389
FBgn0021967	324.0992	346.5917	342.8147	346.9512	316.5439	358.3778	337.221	387.4426	382.0589	319.8522	339.5972	342.3559	287.0044	231.2683	251.619	308.7972	232.9304	277.6156	244.5438	282.9974	252.9151	225.4714	209.5513	265.7483
FBgn0021979	175.1434338	128.2787604	132.5746802	176.85161	170.46756	140.661376	134.67936	166.299016	125.9062	172.87069	160.23748	176.14203	139.8844909	125.527429	130.931083	114.6929502	131.1820255	129.2631744	138.5259417	128.990748	123.29126	133.88724	105.160375	114.6210617
FBgn0021995	22.31501	16.97195	33.77373	12.78872	20.41633	24.44575	16.9784	27.35142	26.61285	18.55136	21.64516	27.05728	18.01987	22.51443	19.18814	30.01365	14.58475	31.36269	22.29123	16.00452	32.24921	31.93043	22.22585	19.33426
FBgn0022023	261.8878	262.5401	307.3747	220.6071	241.27	271.308	243.6186	272.2703	286.5735	249.8912	251.8834	285.7681	245.9718	274.828	252.1269	306.2618	225.7088	306.2746	239.9057	216.9237	300.2405	262.7744	229.7544	254.1508
FBgn0022027	24.3627	25.1704	33.1718	20.1068	23.8366	25.4372	22.0467	25.9061	21.8735	21.256	25.2881	23.1423	27.1298	20.8711	23.8233	36.9417	15.2535	32.6335	22.6747	17.8402	28.4111	29.7338	22.7387	18.3247
FBgn0022029	29.09207	25.161735	35.15247	18.401504	24.05204	26.27097	20.93025	29.58172	25.71167	25.81113	24.377226	26.45494	26.39422	33.04881	29.84421	33.33064335	26.849913	37.24445	32.70172	26.04551	38.9917	41.7788	35.64303	30.13586
FBgn0022069	24.6581	12.9042	35.0319	12.3517	20.27	23.885	14.9872	26.3861	25.4436	18.4615	19.7975	22.804	19.5999	22.2712	20.7344	35.8728	12.5723	40.4186	23.9875	16.5224	36.4739	48.2584	25.9439	22.042
FBgn0022097	107.104	98.7382	148.281	133.107	103.718	118.159	96.6981	134.045	102.242	110.568	108.1	110.434	135.862	123.486	179.472	152.158	134.826	163.387	108.568	105.72	141.206	167.785	138.477	111.607
FBgn0022153	15.389758	10.0045	15.71344	9.80573	12.20896	12.40495	9.761004	12.02231	12.70348	12.70038	11.64673	11.89881	10.27369	13.79578	11.80979	12.57396	11.93869	15.64072	11.69836	10.57969	16.17506	20.04613	11.89367	8.050821833
FBgn0022160	399.92276	505.1138	374.36709	499.32713	464.04427	316.32083	442.4135	278.25444	222.8058	336.8339	301.10322	336.48259	278.13548	334.40381	291.05741	212.99527	243.0238	188.03047	183.96098	251.84055	269.76362	143.58469	192.76174	266.15951
FBgn0022213	37.2573	12.2544	36.722	18.5101	17.3739	25.3097	11.7652	23.9199	23.7859	20.1086	20.8026	21.6667	23.737	23.8673	23.4763	40.9688	16.3541	70.8015	30.997	15.8223	41.1025	108.551	34.6981	19.1052
FBgn0022224	44.5393	46.7278	68.2805	64.1342	52.3655	60.6784	62.6777	65.709	49.895	54.0115	59.5778	54.525	59.4713	70.5799	64.2613	106.816	59.3416	72.7351	95.0165	75.2337	69.0807	130.792	80.7084	72.9605
FBgn0022238	50.853878	33.808013	62.19649	46.99301151	42.934488	51.35465	42.13698	50.36235	58.343919	45.300991	44.31455	44.27260039	58.8481	61.36857	62.57481	78.27982962	59.705341	85.55244711	73.64690589	58.571979	70.58588	145.03359	82.67664	53.703581
FBgn0022288	35.1757	23.33619	49.1091	18.74472	29.43983	35.3311	23.87797	39.2616	37.8899	26.825	30.4996	32.90721	25.684	32.4879	26.272	49.8992	19.03568	43.4775	31.5436	23.56871	45.299	54.6187	33.4286	31.6766
FBgn0022338	46.3691	9.60698	45.9421	19.57159	13.30842	24.43752	8.3369	20.70455	20.34495	23.69458	18.55419	17.3223	21.25577	16.28244	18.78896	55.5819	7.7186	96.3204	26.15889	9.24591	38.2062	117.1054	28.0685	15.2282
FBgn0022343	92.35488	77.66764	107.69367	64.21924	80.35285	95.2257	74.99654	102.05101	89.18698	75.53122	88.70358	80.59633	70.38298	68.16618	60.26282	95.5999	40.30299	114.54419	53.28099	64.76767	99.23956	105.69684	61.35433	76.87314
FBgn0022344	50.8169	49.0545	54.0371	48.0669	52.0429	57.2385	48.6962	58.2271	63.2886	50.2696	49.9877	51.7449	52.1166	44.9381	48.9789	65.6859	46.6333	51.1177	57.8505	56.011	60.8689	57.1172	51.8392	56.8639
FBgn0022349	31.00270026	24.13607	34.8403	28.2807	28.34554641	30.73519	23.36608	30.65002	34.51144	32.6059	31.3662001	27.94768	33.51379	36.71097701	34.09588	40.75619	36.94831216	45.24849009	35.39121	29.84894	39.90767802	55.63539075	42.93586	32.56796
FBgn0022355	2047.9444	2083.3273	929.63	2114.7443	2152.0769	1111.6973	781.281	1985.6731	1132.3717	1201.3696	1170.8386	1794.6821	913.2474	489.5409	920.8369	759.5893	466.3309	890.6252	605.625	708.3033	269.31225	690.0477	1027.9905	734.4185
FBgn0022359	69.4595	64.418	55.9248	46.6792	53.7015	52.3095	32.2951	74.5633	52.1709	42.4645	46.5716	49.2963	38.9789	23.0423	26.2712	29.3952	22.189	47.2725	43.8204	35.738	34.5981	32.5104	22.9212	39.6979
FBgn0022361	22.652053	19.55628446	26.7565781	24.85780801	22.53148729	20.17137704	21.18703648	19.2492	19.90447001	23.04057268	20.58350309	20.8648	32.89771	30.74862042	36.49279039	33.13253	45.14391	27.14758	38.5097518	39.12738	31.49040822	44.29674	47.60513	26.9337391
FBgn0022382	9.068521	7.514014	14.568809	5.982717	8.083388	8.595045	4.784534	7.805828	9.941779	8.920011	8.311889	9.098345	10.292855	11.945876	13.009578	18.0487928	9.1302	18.543684	9.37507	8.453163	14.34196	25.64692	16.236182	11.63625
FBgn0022699	8.16685	5.81807	9.51956	5.60214	5.4783	6.521	5.50705	7.28984	5.64839	6.01424	6.70519	6.84465	5.01066	5.70898	4.80542	5.33842	5.12517	7.99073	4.0436	3.51757	7.18752	9.65724	4.40248	4.72243
FBgn0022700	0.0688715	0	0.197968	0.650304	0.78615	0.0905672	0	0.21022	0	0.863985	0.059055	0	3.17107	0	1.39955	0	0.764671	1.6615	0.181389	4.71627	0.244627	0.508153	0.098268	0.775096
FBgn0022702	16.198952	8.872575	23.48732	9.20737	10.327369	14.08876	5.633813	17.04569	12.00788	9.661315	12.64776	13.15961516	9.46545	9.81586	9.39182	15.213032	4.999449	24.70698	8.25071	4.986329	14.75314	27.74232	9.08738	8.43553
FBgn0022709	62.7385	72.2722	55.944	63.5198	66.8968	58.6983	65.135	55.8719	60.0707	63.3479	58.744	69.0819	60.9845	50.2431	46.5475	50.0884	48.0654	45.4662	53.2786	55.8724	59.1158	38.4566	57.83	54.6791
FBgn0022710	2.938476	2.179836	3.290825	4.01728	3.426013	3.436387	3.57829	3.297115	3.042658	4.72313	3.838329	3.2982684	3.24727	2.697483	3.599525	3.26056	4.661410173	2.853943	2.585107	2.901315	3.817904625	2.79985	3.879420044	2.56461062
FBgn0022724	10.987	4.06605	10.1591	6.7106	6.92844	6.99166	3.55664	6.41019	6.62085	6.58631	5.79752	5.26725	6.30873	4.93051	4.99622	10.7836	4.15865	16.5394	6.88007	5.84601	8.82384	19.2742	6.13908	5.18812
FBgn0022740	0	0	0	0	0	0	0	0	0	0.104353	0	0	0	0	0	0	0	0	0	0	0.118185	0	0	0
FBgn0022764	23.88431522	15.372851	22.719425	16.805774	19.24163579	20.769617	16.06340003	19.576435	21.311388	19.26047106	17.789001	18.40914496	16.588434	18.83878048	17.659346	17.93553347	18.4325422	25.709842	16.840848	15.19802473	27.14965662	35.5567452	19.56706001	12.53907307
FBgn0022768	10.9071	8.1413048	11.5306	8.0843	8.74876	10.18377	6.51796	8.76857	9.60604	8.93698	8.60903	7.87987	6.653435	8.07902	8.88908	9.12648	6.96041	16.17570002	7.27957	5.77884	11.127808	18.3009	7.79601	5.83058
FBgn0022770	2.70236	4.090857	2.7511	4.48532	2.60269	3.668285	3.848072	3.52283	3.74256	3.44305	3.548188	3.336439	2.721817	3.64972	1.37288	1.38088	2.46126	2.50745	2.44657	3.4698	1.899722	1.869259	1.686916	2.21762
FBgn0022774	347.6	273.61	235.1	305.274	345.082	269.598	262.668	291.476	263.399	295.539	334.113	348.148	203.859	126.649	140.643	162.17	136.084	140.817	146.871	220.795	145.534	124.605	169.04	173.764
FBgn0022786	8.58082	4.02133	8.82204	5.53011	4.81965	6.26885	3.58124	5.95896	5.46612	5.78096	5.16211	5.17563	5.05882	4.13837	5.81241	8.27761	3.78062	13.2951	5.77544	3.10904	7.93407	19.9381	6.4132	4.08764
FBgn0022787	8.946587	8.12549	9.895651	6.84511	7.86875	8.580519	7.14522	8.967170557	8.5231	8.1495287	8.712232	9.39301	7.63599	9.73456	7.82643	7.84143	8.31931	9.4554	8.03188	6.65904	10.84092	10.617177	9.69472	6.83988
FBgn0022800	2.94609	3.95425	3.55918	3.21266	3.94773	3.85732	4.00239	3.61656	4.49403	3.98374	3.26755	3.23027	4.44787	5.24229	4.94562	3.3163	6.66645	3.62499	4.3013	3.99594	4.09473	3.21331	4.93463	3.36365
FBgn0022893	181.08774	74.68016	239.49645	104.33787	102.8603205	155.45306	58.86842	143.09973	148.16291	135.96212	116.63338	119.00139	142.20828	163.08899	159.5759	307.42589	82.492	426.0605	191.52992	96.16056	277.57605	700.93247	193.49139	141.77169
FBgn0022935	9.44543	4.79147	9.60137	6.05936	5.7116	6.5906	4.83191	6.59106	5.73182	6.83262	6.21038	6.62708	5.415	5.51039	5.87681	7.25092	4.30946	11.4312	5.40783	3.63108	7.77252	13.2541	6.04835	4.70122
FBgn0022936	14.9952	9.78315	16.018	10.6431	9.59919	11.3784	5.8158	10.8242	11.475	10.6979	11.8154	11.1135	11.6627	8.35958	11.53	18.7764	7.03082	27.2633	10.8073	8.94264	14.635	34.5373	14.6011	10.2624
FBgn0022942	21.36449	15.15916	20.96621	14.92209	15.48491	19.15547	15.59255	17.49968	20.55111	17.43782	17.77382	17.8821	18.15248	18.87491	15.43854	24.58051	16.32001	26.9049	17.58693	17.06215	24.87188	36.1345	18.44748	14.35042
FBgn0022943	31.7273	30.0664	34.1733	30.216	27.2243	30.8454	28.766	29.8321	29.0912	31.5667	26.6422	27.6438	34.4218	29.8024	24.9001	43.531	26.4198	45.0719	30.543	22.9753	35.4918	55.8593	27.7861	33.1073
FBgn0022959	63.317	57.5803	105.814	49.5422	69.9739	76.9005	60.1634	81.3668	77.5736	64.6911	68.6375	76.1847	63.4478	75.6541	60.7777	101.776	60.877	102.9707	72.6636	51.7591	100.2923	116.9364	72.3828	65.9747
FBgn0022960	7.12797	3.085614285	7.02122	4.96886	3.527891383	5.41743	3.28777	4.900854191	4.9123	4.34581	4.08847	3.41059	4.7459308	5.88807	4.95219	8.6255304	4.61068	14.46976	4.824106955	3.90027	7.199120245	17.11316	5.51403	3.441295878
FBgn0022981	18.5776	5.23418	29.9811	6.56467	10.3654	19.630994	4.0284	19.6333	20.80818	13.1716	14.5022	15.8597	13.8788	17.3432	19.2988	33.9247	2.783099693	51.8183	23.5673	9.212450453	32.3884	75.4308	23.10600002	12.3487
FBgn0022984	16.21171	12.21290607	18.59904	14.35083	14.6905201	14.11895	11.84931	14.68601	13.12981	16.87349	15.60813	16.29494	18.44276	23.65272	19.65089	22.09076	22.2035	26.65409	22.28493	17.9320905	21.55146	36.51388	22.21824	18.494
FBgn0022985	18.95931	13.170149	23.75824	13.06962	17.92452	18.5052	13.20958	18.22926	18.26617	16.26691	15.80741	17.27282	18.74072	19.72729	18.79378	29.332426	14.871583	29.62371	20.38993	16.80187	26.38925	40.85553	24.51471	17.659439
FBgn0022986	6.473108	4.504845	10.289885	6.958742	5.70812	7.178815	5.16782	6.41091	7.165398	8.765766	7.856699	8.175508	6.935118	7.095927	9.979691	10.71597	6.89292	9.993244	6.852658	5.542656	9.700784	16.49645	8.54344	6.556166
FBgn0022987	6.029321	3.184639	5.940113428	4.361687	4.218854	5.045289	3.411233	4.568451	4.531251	4.560966	3.502825	4.229933	5.27712	5.680978	6.0076766	6.762896	5.04695	11.343817	5.125482	3.731524	7.49649	18.460633	6.255858008	4.053782971
FBgn0023000	8.55074	7.41996	9.31319	9.4918998	9.46123	9.77639	9.194173	10.49253	9.6407	9.971030148	8.964447124	8.311230003	11.55428	11.69908	11.19434	11.79822	12.34639	10.99063	11.51383	11.94799	13.47037	17.2401405	14.94456	10.763157
